,run,time,size,pattern,sparsity,algorithm,gflops,rel_error
1701,26,431.486969,5376,blockrandom,0.3,Dense on GPU Coalescence,720.178399528909,inf
1702,26,240.360474,5376,blockrandom,0.3,Dense WMMA,1292.8398316937917,0.22994
1703,26,436.671051,5376,blockrandom,0.3,SpMM 1 Co,711.6285680957586,0.0
1704,26,40.058784,5376,blockrandom,0.3,SpMM with Tensors,7757.289755774913,0.22994
1705,26,44.527615,5376,blockrandom,0.3,cuBLAS GeMM,6978.761264262638,0.22994
1706,26,16.674911,5376,blockrandom,0.3,cuBLAS GeMM with Tensors,18635.637380733246,0.22994
1707,26,222.627975,5376,blockrandom,0.3,cuSPARSE CSR,1395.815574174809,0.003673
1708,16,166.235397,4096,blockrandom,0.3,Dense on GPU Coalescence,826.7730937713585,inf
1709,16,19.537184,4096,blockrandom,0.3,Dense WMMA,7034.737118307326,0.143206
1710,16,196.619675,4096,blockrandom,0.3,SpMM 1 Co,699.009158020427,0.0
1711,16,15.102976,4096,blockrandom,0.3,SpMM with Tensors,9100.123940606143,0.143206
1712,16,36.630562,4096,blockrandom,0.3,cuBLAS GeMM,3752.0296159256304,0.143206
1713,16,46.28928,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,2969.1313727930096,0.143206
1714,16,98.919167,4096,blockrandom,0.3,cuSPARSE CSR,1389.4067008469654,0.002727
1715,22,5.311488,1280,blockrandom,0.6,Dense on GPU Coalescence,789.6664738770002,inf
1716,22,0.684032,1280,blockrandom,0.6,Dense WMMA,6131.736526946108,0.007003
1717,22,2.895776,1280,blockrandom,0.6,SpMM 1 Co,1448.4214248615915,0.0
1718,22,0.238592,1280,blockrandom,0.6,SpMM with Tensors,17579.3991416309,0.007003
1719,22,33.95789,1280,blockrandom,0.6,cuBLAS GeMM,123.51485913877453,0.003342
1720,22,6.793216,1280,blockrandom,0.6,cuBLAS GeMM with Tensors,617.425384383479,0.003342
1721,22,6.771712,1280,blockrandom,0.6,cuSPARSE CSR,619.3860577650083,0.000339
1722,0,5.47344,1280,blockrandom,0.4,Dense on GPU Coalescence,766.3012657487795,inf
1723,0,0.821248,1280,blockrandom,0.4,Dense WMMA,5107.2319201995015,0.011233
1724,0,4.25984,1280,blockrandom,0.4,SpMM 1 Co,984.6153846153846,0.0
1725,0,0.309984,1280,blockrandom,0.4,SpMM with Tensors,13530.711262516776,0.011233
1726,0,34.816257,1280,blockrandom,0.4,cuBLAS GeMM,120.46969896850199,0.005297
1727,0,6.43584,1280,blockrandom,0.4,cuBLAS GeMM with Tensors,651.7104216388226,0.005297
1728,0,7.638016,1280,blockrandom,0.4,cuSPARSE CSR,549.1352728247755,0.00043
1729,23,166.530396,4096,blockrandom,0.9,Dense on GPU Coalescence,825.3085128795346,inf
1730,23,19.521536,4096,blockrandom,0.9,Dense WMMA,7040.375996642887,0.017654
1731,23,27.140097,4096,blockrandom,0.9,SpMM 1 Co,5064.055352197157,0.0
1732,23,1.908832,4096,blockrandom,0.9,SpMM with Tensors,72001.59755913564,0.017654
1733,23,38.2976,4096,blockrandom,0.9,cuBLAS GeMM,3588.709304812834,0.017654
1734,23,11.232864,4096,blockrandom,0.9,cuBLAS GeMM with Tensors,12235.43287553379,0.017654
1735,23,17.544607,4096,blockrandom,0.9,cuSPARSE CSR,7833.686640686793,0.000975
1736,6,1617.373413,8192,blockrandom,0.9,Dense on GPU Coalescence,679.813096306907,inf
1737,6,845.413391,8192,blockrandom,0.9,Dense WMMA,1300.560932061224,0.075207
1738,6,243.677063,8192,blockrandom,0.9,SpMM 1 Co,4512.167104443474,0.0
1739,6,24.890368,8192,blockrandom,0.9,SpMM with Tensors,44174.18126465627,0.075207
1740,6,70.554497,8192,blockrandom,0.9,cuBLAS GeMM,15583.863177084233,0.013433
1741,6,43.828224,8192,blockrandom,0.9,cuBLAS GeMM with Tensors,25086.83965327913,0.013433
1742,6,107.630592,8192,blockrandom,0.9,cuSPARSE CSR,10215.605129961563,0.002768
1743,16,167.172455,4096,blockrandom,0.6,Dense on GPU Coalescence,822.1387516980593,inf
1744,16,19.543137,4096,blockrandom,0.6,Dense WMMA,7032.594279618466,0.078264
1745,16,104.630302,4096,blockrandom,0.6,SpMM 1 Co,1313.5673972536179,0.0
1746,16,6.756352,4096,blockrandom,0.6,SpMM with Tensors,20342.183692027887,0.078264
1747,16,38.043232,4096,blockrandom,0.6,cuBLAS GeMM,3612.7044482445654,0.078264
1748,16,11.114496,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12365.738713838216,0.078264
1749,16,56.557568,4096,blockrandom,0.6,cuSPARSE CSR,2430.071842410197,0.00197
1750,19,5.271328,1280,blockrandom,0.9,Dense on GPU Coalescence,795.6826059770897,inf
1751,19,0.689792,1280,blockrandom,0.9,Dense WMMA,6080.534421970681,0.001431
1752,19,0.81408,1280,blockrandom,0.9,SpMM 1 Co,5152.201257861635,0.0
1753,19,0.116832,1280,blockrandom,0.9,SpMM with Tensors,35900.30128731854,0.001431
1754,19,33.931042,1280,blockrandom,0.9,cuBLAS GeMM,123.61259050046267,0.000686
1755,19,7.468032,1280,blockrandom,0.9,cuBLAS GeMM with Tensors,561.6344439873851,0.000686
1756,19,6.332352,1280,blockrandom,0.9,cuSPARSE CSR,662.3611574340782,0.000171
1757,18,166.773758,4096,blockrandom,0.7,Dense on GPU Coalescence,824.1041943301416,inf
1758,18,19.539968,4096,blockrandom,0.7,Dense WMMA,7033.734828634315,0.058652
1759,18,78.325699,4096,blockrandom,0.7,SpMM 1 Co,1754.7108449297082,0.0
1760,18,4.947968,4096,blockrandom,0.7,SpMM with Tensors,27776.847682119205,0.058652
1761,18,39.818241,4096,blockrandom,0.7,cuBLAS GeMM,3451.6580848460885,0.058652
1762,18,11.38912,4096,blockrandom,0.7,cuBLAS GeMM with Tensors,12067.565665477227,0.058652
1763,18,42.982399,4096,blockrandom,0.7,cuSPARSE CSR,3197.563576476967,0.001755
1764,24,1616.902344,8192,blockrandom,0.7,Dense on GPU Coalescence,680.0111533365431,inf
1765,24,845.986572,8192,blockrandom,0.7,Dense WMMA,1299.6797634466473,0.240985
1766,24,652.290039,8192,blockrandom,0.7,SpMM 1 Co,1685.617688508041,0.0
1767,24,80.42115,8192,blockrandom,0.7,SpMM with Tensors,13671.921226891185,0.240985
1768,24,70.714371,8192,blockrandom,0.7,cuBLAS GeMM,15548.63052909005,0.043465
1769,24,43.576321,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25231.859930901464,0.043465
1770,24,324.354034,8192,blockrandom,0.7,cuSPARSE CSR,3389.8503256352287,0.005008
1771,29,438.854706,5376,blockrandom,0.5,Dense on GPU Coalescence,708.0876438226004,inf
1772,29,246.884354,5376,blockrandom,0.5,Dense WMMA,1258.6767436546425,0.176005
1773,29,316.701874,5376,blockrandom,0.5,SpMM 1 Co,981.1991032045488,0.0
1774,29,75.058174,5376,blockrandom,0.5,SpMM with Tensors,4140.089988759918,0.176005
1775,29,45.680702,5376,blockrandom,0.5,cuBLAS GeMM,6802.6011235991955,0.176005
1776,29,16.648191,5376,blockrandom,0.5,cuBLAS GeMM with Tensors,18665.547190802892,0.176005
1777,29,156.986374,5376,blockrandom,0.5,cuSPARSE CSR,1979.4558396004484,0.003486
1778,25,434.836487,5376,blockrandom,0.6,Dense on GPU Coalescence,714.6309107956711,inf
1779,25,243.993607,5376,blockrandom,0.6,Dense WMMA,1273.5890852746809,0.130833
1780,25,257.370087,5376,blockrandom,0.6,SpMM 1 Co,1207.3959269089419,0.0
1781,25,26.106049,5376,blockrandom,0.6,SpMM with Tensors,11903.279379886248,0.130833
1782,25,44.777473,5376,blockrandom,0.6,cuBLAS GeMM,6939.819823061475,0.130833
1783,25,16.603136,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18716.1988405082,0.130833
1784,25,125.078529,5376,blockrandom,0.6,cuSPARSE CSR,2484.419965891988,0.002858
1785,7,1614.116821,8192,blockrandom,0.8,Dense on GPU Coalescence,681.1846661103596,inf
1786,7,843.500854,8192,blockrandom,0.8,Dense WMMA,1303.509797959256,0.156315
1787,7,466.150665,8192,blockrandom,0.8,SpMM 1 Co,2358.704406816624,0.0
1788,7,52.053631,8192,blockrandom,0.8,SpMM with Tensors,21122.669190473956,0.156315
1789,7,71.010307,8192,blockrandom,0.8,cuBLAS GeMM,15483.831491898774,0.028997
1790,7,43.313152,8192,blockrandom,0.8,cuBLAS GeMM with Tensors,25385.16771478557,0.028997
1791,7,215.563263,8192,blockrandom,0.8,cuSPARSE CSR,5100.644759566476,0.003935
1792,5,5.280096,1280,blockrandom,0.6,Dense on GPU Coalescence,794.3613146427641,inf
1793,5,0.687104,1280,blockrandom,0.6,Dense WMMA,6104.321907600596,0.00696
1794,5,2.869088,1280,blockrandom,0.6,SpMM 1 Co,1461.8945114266276,0.0
1795,5,0.228416,1280,blockrandom,0.6,SpMM with Tensors,18362.56654525077,0.00696
1796,5,33.611774,1280,blockrandom,0.6,cuBLAS GeMM,124.78674883390565,0.003305
1797,5,6.362112,1280,blockrandom,0.6,cuBLAS GeMM with Tensors,659.2628359890552,0.003305
1798,5,6.888448,1280,blockrandom,0.6,cuSPARSE CSR,608.8895495763342,0.000337
1799,5,436.363251,5376,blockrandom,0.6,Dense on GPU Coalescence,712.1305335402774,inf
1800,5,241.680389,5376,blockrandom,0.6,Dense WMMA,1285.7791070172434,0.130905
1801,5,256.861267,5376,blockrandom,0.6,SpMM 1 Co,1209.78767402872,0.0
1802,5,26.097664,5376,blockrandom,0.6,SpMM with Tensors,11907.103821706034,0.130905
1803,5,45.860863,5376,blockrandom,0.6,cuBLAS GeMM,6775.877609455365,0.130905
1804,5,17.245184,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18019.38412208301,0.130905
1805,5,125.20256,5376,blockrandom,0.6,cuSPARSE CSR,2481.958793430422,0.002859
1806,12,5.3248,1280,blockrandom,0.5,Dense on GPU Coalescence,787.6923076923077,inf
1807,12,0.688544,1280,blockrandom,0.5,Dense WMMA,6091.555514244551,0.009208
1808,12,3.536896,1280,blockrandom,0.5,SpMM 1 Co,1185.871453387377,0.0
1809,12,0.2776,1280,blockrandom,0.5,SpMM with Tensors,15109.164265129682,0.009208
1810,12,33.707008,1280,blockrandom,0.5,cuBLAS GeMM,124.43418294498284,0.004316
1811,12,6.585056,1280,blockrandom,0.5,cuBLAS GeMM with Tensors,636.9427989678447,0.004316
1812,12,7.106848,1280,blockrandom,0.5,cuSPARSE CSR,590.177811598053,0.000397
1813,2,197.337311,4096,blockrandom,0.8,Dense on GPU Coalescence,696.4671443810238,inf
1814,2,19.542015,4096,blockrandom,0.8,Dense WMMA,7032.998054294811,0.037572
1815,2,52.978687,4096,blockrandom,0.8,SpMM 1 Co,2594.2310248647723,0.0
1816,2,3.39968,4096,blockrandom,0.8,SpMM with Tensors,40427.0265060241,0.037572
1817,2,37.012577,4096,blockrandom,0.8,cuBLAS GeMM,3713.304087742931,0.037572
1818,2,10.768192,4096,blockrandom,0.8,cuBLAS GeMM with Tensors,12763.419659679173,0.037572
1819,2,30.267712,4096,blockrandom,0.8,cuSPARSE CSR,4540.777759217479,0.001384
1820,24,5.307072,1280,blockrandom,0.5,Dense on GPU Coalescence,790.3235531758378,inf
1821,24,0.69056,1280,blockrandom,0.5,Dense WMMA,6073.7720111214085,0.009223
1822,24,3.53776,1280,blockrandom,0.5,SpMM 1 Co,1185.5818370946588,0.0
1823,24,0.279552,1280,blockrandom,0.5,SpMM with Tensors,15003.663003663003,0.009223
1824,24,33.969151,1280,blockrandom,0.5,cuBLAS GeMM,123.47391313960128,0.004332
1825,24,6.540288,1280,blockrandom,0.5,cuBLAS GeMM with Tensors,641.3026459996869,0.004332
1826,24,7.216128,1280,blockrandom,0.5,cuSPARSE CSR,581.2402440754931,0.000397
1827,5,167.071747,4096,blockrandom,0.7,Dense on GPU Coalescence,822.6343229175667,inf
1828,5,19.534559,4096,blockrandom,0.7,Dense WMMA,7035.682426821102,0.058661
1829,5,78.235519,4096,blockrandom,0.7,SpMM 1 Co,1756.7334534075246,0.0
1830,5,4.923392,4096,blockrandom,0.7,SpMM with Tensors,27915.500831946756,0.058661
1831,5,37.327618,4096,blockrandom,0.7,cuBLAS GeMM,3681.9642086993067,0.058661
1832,5,11.142176,4096,blockrandom,0.7,cuBLAS GeMM with Tensors,12335.019072755627,0.058661
1833,5,43.116543,4096,blockrandom,0.7,cuSPARSE CSR,3187.6153306632214,0.001758
1834,23,1614.695435,8192,blockrandom,0.7,Dense on GPU Coalescence,680.9405686936868,inf
1835,23,845.844482,8192,blockrandom,0.7,Dense WMMA,1299.8980914035212,0.24099
1836,23,668.61499,8192,blockrandom,0.7,SpMM 1 Co,1644.4615275167553,0.0
1837,23,80.35955,8192,blockrandom,0.7,SpMM with Tensors,13682.401503940726,0.24099
1838,23,71.1465,8192,blockrandom,0.7,cuBLAS GeMM,15454.19139066574,0.043434
1839,23,43.357376,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25359.275150230493,0.043434
1840,23,324.235138,8192,blockrandom,0.7,cuSPARSE CSR,3391.093373032259,0.005009
1841,9,5.34528,1280,blockrandom,0.3,Dense on GPU Coalescence,784.6743295019157,inf
1842,9,0.682976,1280,blockrandom,0.3,Dense WMMA,6141.217260928642,0.012652
1843,9,4.893056,1280,blockrandom,0.3,SpMM 1 Co,857.1951761843723,0.0
1844,9,0.352256,1280,blockrandom,0.3,SpMM with Tensors,11906.976744186046,0.012652
1845,9,33.887234,1280,blockrandom,0.3,cuBLAS GeMM,123.77239169180937,0.006014
1846,9,6.66112,1280,blockrandom,0.3,cuBLAS GeMM with Tensors,629.6694850115296,0.006014
1847,9,7.945344,1280,blockrandom,0.3,cuSPARSE CSR,527.8945757414657,0.000438
1848,23,1615.033325,8192,blockrandom,0.3,Dense on GPU Coalescence,680.7981053740795,inf
1849,23,843.272583,8192,blockrandom,0.3,Dense WMMA,1303.862653597028,0.579986
1850,23,1471.97644,8192,blockrandom,0.3,SpMM 1 Co,746.9627895511697,0.0
1851,23,233.126053,8192,blockrandom,0.3,SpMM with Tensors,4716.3824618778235,0.579986
1852,23,69.941246,8192,blockrandom,0.3,cuBLAS GeMM,15720.503860854868,0.10733
1853,23,42.737663,8192,blockrandom,0.3,cuBLAS GeMM with Tensors,25726.994659862426,0.10733
1854,23,795.799927,8192,blockrandom,0.3,cuSPARSE CSR,1381.6432880572506,0.007725
1855,25,1614.194702,8192,blockrandom,0.3,Dense on GPU Coalescence,681.1518005936313,inf
1856,25,842.711121,8192,blockrandom,0.3,Dense WMMA,1304.7313609333512,0.579892
1857,25,1461.291992,8192,blockrandom,0.3,SpMM 1 Co,752.4243161499512,0.0
1858,25,262.440399,8192,blockrandom,0.3,SpMM with Tensors,4189.566972027047,0.579892
1859,25,71.584,8192,blockrandom,0.3,cuBLAS GeMM,15359.739994635673,0.107311
1860,25,43.183136,8192,blockrandom,0.3,cuBLAS GeMM with Tensors,25461.59750361808,0.107311
1861,25,795.219116,8192,blockrandom,0.3,cuSPARSE CSR,1382.6524107048754,0.007723
1862,22,1615.303711,8192,blockrandom,0.7,Dense on GPU Coalescence,680.6841464478007,inf
1863,22,846.135254,8192,blockrandom,0.7,Dense WMMA,1299.4513850808064,0.241156
1864,22,671.606934,8192,blockrandom,0.7,SpMM 1 Co,1637.1356103002952,0.0
1865,22,79.920898,8192,blockrandom,0.7,SpMM with Tensors,13757.49841769796,0.241156
1866,22,71.203842,8192,blockrandom,0.7,cuBLAS GeMM,15441.745794784501,0.043289
1867,22,43.184128,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25461.012615005217,0.043289
1868,22,325.164124,8192,blockrandom,0.7,cuSPARSE CSR,3381.4051016772073,0.005015
1869,20,1616.765137,8192,blockrandom,0.4,Dense on GPU Coalescence,680.0688625783994,inf
1870,20,849.873901,8192,blockrandom,0.4,Dense WMMA,1293.7350193743625,0.49035
1871,20,1236.802612,8192,blockrandom,0.4,SpMM 1 Co,888.995234250039,0.0
1872,20,153.690079,8192,blockrandom,0.4,SpMM with Tensors,7154.08330147322,0.49035
1873,20,70.352898,8192,blockrandom,0.4,cuBLAS GeMM,15628.519350773582,0.087993
1874,20,42.771458,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25706.666996855707,0.087993
1875,20,676.460571,8192,blockrandom,0.4,cuSPARSE CSR,1625.3890838761097,0.007143
1876,20,431.250427,5376,blockrandom,0.8,Dense on GPU Coalescence,720.5734192861448,inf
1877,20,244.087555,5376,blockrandom,0.8,Dense WMMA,1273.0988876184203,0.064436
1878,20,130.833603,5376,blockrandom,0.8,SpMM 1 Co,2375.135956104488,0.0
1879,20,11.270208,5376,blockrandom,0.8,SpMM with Tensors,27572.48089405271,0.064436
1880,20,45.359104,5376,blockrandom,0.8,cuBLAS GeMM,6850.831858407079,0.064436
1881,20,16.898464,5376,blockrandom,0.8,cuBLAS GeMM with Tensors,18389.102983087694,0.064436
1882,20,64.097443,5376,blockrandom,0.8,cuSPARSE CSR,4848.04978495008,0.002044
1883,8,168.298492,4096,blockrandom,0.7,Dense on GPU Coalescence,816.638056816338,inf
1884,8,19.543264,4096,blockrandom,0.7,Dense WMMA,7032.548578988648,0.058664
1885,8,78.253059,4096,blockrandom,0.7,SpMM 1 Co,1756.3396911039606,0.0
1886,8,4.959232,4096,blockrandom,0.7,SpMM with Tensors,27713.757588271732,0.058664
1887,8,36.7616,4096,blockrandom,0.7,cuBLAS GeMM,3738.655376044568,0.058664
1888,8,10.741632,4096,blockrandom,0.7,cuBLAS GeMM with Tensors,12794.978777154161,0.058664
1889,8,42.928032,4096,blockrandom,0.7,cuSPARSE CSR,3201.6131900013493,0.001762
1890,17,433.843018,5376,blockrandom,0.4,Dense on GPU Coalescence,716.2673636757709,inf
1891,17,247.011261,5376,blockrandom,0.4,Dense WMMA,1258.0300731795382,0.207375
1892,17,377.643036,5376,blockrandom,0.4,SpMM 1 Co,822.8606518034666,0.0
1893,17,36.260895,5376,blockrandom,0.4,SpMM with Tensors,8569.771781750009,0.207375
1894,17,58.116512,5376,blockrandom,0.4,cuBLAS GeMM,5346.975998008965,0.207375
1895,17,16.799616,5376,blockrandom,0.4,cuBLAS GeMM with Tensors,18497.303435507096,0.207375
1896,17,191.347458,5376,blockrandom,0.4,cuSPARSE CSR,1623.9964617246183,0.00366
1897,23,1617.253662,8192,blockrandom,0.4,Dense on GPU Coalescence,679.8634336782228,inf
1898,23,850.521301,8192,blockrandom,0.4,Dense WMMA,1292.7502538540184,0.490415
1899,23,1255.237427,8192,blockrandom,0.4,SpMM 1 Co,875.9391682606354,0.0
1900,23,156.105377,8192,blockrandom,0.4,SpMM with Tensors,7043.393692813029,0.490415
1901,23,72.419296,8192,blockrandom,0.4,cuBLAS GeMM,15182.578242351321,0.087911
1902,23,43.117855,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25500.146697371656,0.087911
1903,23,675.959778,8192,blockrandom,0.4,cuSPARSE CSR,1626.5932730926484,0.007142
1904,5,166.800385,4096,blockrandom,0.5,Dense on GPU Coalescence,823.9726393437281,inf
1905,5,19.528799,4096,blockrandom,0.5,Dense WMMA,7037.757594412232,0.093467
1906,5,134.896423,4096,blockrandom,0.5,SpMM 1 Co,1018.848019950833,0.0
1907,5,9.479424,4096,blockrandom,0.5,SpMM with Tensors,14498.660833400849,0.093467
1908,5,36.772129,4096,blockrandom,0.5,cuBLAS GeMM,3737.584883159743,0.093467
1909,5,10.774688,4096,blockrandom,0.5,cuBLAS GeMM with Tensors,12755.724664324387,0.093467
1910,5,70.542336,4096,blockrandom,0.5,cuSPARSE CSR,1948.3187156149747,0.002073
1911,29,168.451141,4096,blockrandom,0.9,Dense on GPU Coalescence,815.8980263125674,inf
1912,29,19.528704,4096,blockrandom,0.9,Dense WMMA,7037.791830528027,0.017714
1913,29,27.11552,4096,blockrandom,0.9,SpMM 1 Co,5068.645317220544,0.0
1914,29,1.916,4096,blockrandom,0.9,SpMM with Tensors,71732.23041336118,0.017714
1915,29,38.552574,4096,blockrandom,0.9,cuBLAS GeMM,3564.974765939104,0.017714
1916,29,11.022336,4096,blockrandom,0.9,cuBLAS GeMM with Tensors,12469.131178000744,0.017714
1917,29,17.73168,4096,blockrandom,0.9,cuSPARSE CSR,7751.039578426861,0.000978
1918,6,430.334961,5376,blockrandom,0.6,Dense on GPU Coalescence,722.106319295773,inf
1919,6,242.682236,5376,blockrandom,0.6,Dense WMMA,1280.4711208940732,0.130827
1920,6,289.509216,5376,blockrandom,0.6,SpMM 1 Co,1073.3599401270874,0.0
1921,6,26.10928,5376,blockrandom,0.6,SpMM with Tensors,11901.8063597311,0.130827
1922,6,43.0336,5376,blockrandom,0.6,cuBLAS GeMM,7221.045758477097,0.130827
1923,6,16.462849,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18875.68760133802,0.130827
1924,6,123.396095,5376,blockrandom,0.6,cuSPARSE CSR,2518.293587426733,0.002858
1925,22,5.273728,1280,blockrandom,0.7,Dense on GPU Coalescence,795.3205019295648,inf
1926,22,0.694272,1280,blockrandom,0.7,Dense WMMA,6041.2979351032445,0.005218
1927,22,2.171072,1280,blockrandom,0.7,SpMM 1 Co,1931.904607493441,0.0
1928,22,0.187392,1280,blockrandom,0.7,SpMM with Tensors,22382.513661202185,0.005218
1929,22,33.768448,1280,blockrandom,0.7,cuBLAS GeMM,124.20778118082299,0.002409
1930,22,6.818816,1280,blockrandom,0.7,cuBLAS GeMM with Tensors,615.1073734795015,0.002409
1931,22,6.38736,1280,blockrandom,0.7,cuSPARSE CSR,656.6568973723104,0.0003
1932,18,1615.916016,8192,blockrandom,0.4,Dense on GPU Coalescence,680.4262207250752,inf
1933,18,850.056213,8192,blockrandom,0.4,Dense WMMA,1293.4575513490188,0.490267
1934,18,1245.670288,8192,blockrandom,0.4,SpMM 1 Co,882.6666561513106,0.0
1935,18,156.632065,8192,blockrandom,0.4,SpMM with Tensors,7019.709711265059,0.490267
1936,18,70.863167,8192,blockrandom,0.4,cuBLAS GeMM,15515.982058436648,0.087935
1937,18,43.207394,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25447.302556039365,0.087935
1938,18,675.480835,8192,blockrandom,0.4,cuSPARSE CSR,1627.7465929525595,0.007141
1939,17,5.393408,1280,blockrandom,0.3,Dense on GPU Coalescence,777.6722992215682,inf
1940,17,0.689984,1280,blockrandom,0.3,Dense WMMA,6078.842407939895,0.012603
1941,17,4.882528,1280,blockrandom,0.3,SpMM 1 Co,859.0435118856461,0.0
1942,17,0.358304,1280,blockrandom,0.3,SpMM with Tensors,11705.992676609807,0.012603
1943,17,33.648193,1280,blockrandom,0.3,cuBLAS GeMM,124.65168634761457,0.005992
1944,17,6.40912,1280,blockrandom,0.3,cuBLAS GeMM with Tensors,654.4274408967221,0.005992
1945,17,7.872512,1280,blockrandom,0.3,cuSPARSE CSR,532.7783558792923,0.000437
1946,15,1616.242676,8192,blockrandom,0.7,Dense on GPU Coalescence,680.2886992794639,inf
1947,15,845.211487,8192,blockrandom,0.7,Dense WMMA,1300.8716098720035,0.240932
1948,15,661.985352,8192,blockrandom,0.7,SpMM 1 Co,1660.9304487692048,0.0
1949,15,80.33075,8192,blockrandom,0.7,SpMM with Tensors,13687.306887785811,0.240932
1950,15,71.474304,8192,blockrandom,0.7,cuBLAS GeMM,15383.313530076488,0.043474
1951,15,43.330784,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25374.838077612443,0.043474
1952,15,323.719177,8192,blockrandom,0.7,cuSPARSE CSR,3396.498279667874,0.005009
1953,6,1617.787842,8192,blockrandom,0.6,Dense on GPU Coalescence,679.6389484647889,inf
1954,6,852.448486,8192,blockrandom,0.6,Dense WMMA,1289.8276503901257,0.319468
1955,6,859.138306,8192,blockrandom,0.6,SpMM 1 Co,1279.784197837874,0.0
1956,6,122.812515,8192,blockrandom,0.6,SpMM with Tensors,8952.765341349781,0.319468
1957,6,70.520828,8192,blockrandom,0.6,cuBLAS GeMM,15591.30343415707,0.061398
1958,6,43.141247,8192,blockrandom,0.6,cuBLAS GeMM with Tensors,25486.320035579873,0.061398
1959,6,438.137878,8192,blockrandom,0.6,cuSPARSE CSR,2509.5105513246676,0.005583
1960,15,430.893066,5376,blockrandom,0.3,Dense on GPU Coalescence,721.1710265766959,inf
